    latitude   longitude altitude speed bearing accuracy    timestamp
-22,89836789-47,07264826    678,2   1,5   303,0      4,01320783300000
-22,89837212-47,07265790    677,8   1,3   275,3      4,01320783301000
-22,89837435-47,07266924    677,3   1,3   276,8      4,01320783302000
-22,89837362-47,07267273    678,2   0,9   267,8      4,01320783303000
-22,89836581-47,07268483    678,7   1,2   295,0      4,01320783304000
-22,89836286-47,07270522    678,9   1,7   289,3      4,01320783305000
-22,89836449-47,07271479    679,4   0,9   267,7      4,01320783306000
-22,89836334-47,07272821    679,7   1,2   280,5      4,01320783307000
-22,89835698-47,07274683    679,6   1,7   291,0      4,01320783308000
-22,89835198-47,07276062    679,7   1,5   286,8      4,01320783309000
-22,89834502-47,07277484    679,9   1,4   289,2      4,01320783310000
-22,89834000-47,07278543    680,0   1,3   289,8      4,01320783311000
-22,89833362-47,07279503    679,8   1,3   291,9      6,01320783312000
-22,89833055-47,07280855    679,9   1,2   290,3      6,01320783313000
-22,89832782-47,07282108    679,9   1,1   287,5      6,01320783314000
-22,89832452-47,07283718    679,9   1,2   286,3      8,01320783315000
-22,89832032-47,07285066    679,9   1,2   288,2      8,01320783316000
-22,89831610-47,07286832    680,1   1,3   286,3     12,01320783317000
-22,89830713-47,07288195    679,9   1,3   289,3     12,01320783318000
-22,89830095-47,07289191    680,0   1,1   288,6     12,01320783319000
-22,89829755-47,07291175    680,0   1,1   285,9     16,01320783320000
-22,89829628-47,07292712    679,8   1,2   285,7     16,01320783321000
-22,89827092-47,07295045    680,1   1,4   298,1     16,01320783322000
-22,89826860-47,07297662    680,0   1,4   291,1     16,01320783323000
-22,89825332-47,07299350    680,2   1,3   295,7     16,01320783324000
-22,89824426-47,07300800    680,5   1,3   297,4     16,01320783325000
-22,89822744-47,07302554    680,8   1,4   297,3     24,01320783326000
-22,89820870-47,07304277    680,9   1,5   299,7     24,01320783327000
-22,89819564-47,07305405    681,4   1,5   302,4     24,01320783328000
-22,89821662-47,07307302    680,2   1,4   290,4     24,01320783329000
-22,89820691-47,07309556    679,8   1,5   289,3     24,01320783330000
-22,89820719-47,07311007    679,3   1,3   285,0     16,01320783331000
-22,89820265-47,07310985    679,0   1,2   281,1     16,01320783332000
-22,89819675-47,07312140    678,5   1,1   279,3     12,01320783333000
-22,89819600-47,07314172    678,1   1,1   275,9     12,01320783334000
-22,89819226-47,07316227    677,8   1,2   278,2     12,01320783335000
-22,89818761-47,07316698    677,2   1,0   278,9     12,01320783336000
-22,89816995-47,07317866    677,4   1,1   291,1     12,01320783337000
-22,89816442-47,07317967    676,9   1,0   302,9     12,01320783338000
-22,89814258-47,07320225    675,6   1,6   306,0     12,01320783339000
-22,89813793-47,07321226    675,5   1,6   305,2     12,01320783340000
-22,89813259-47,07322466    675,1   1,6   305,2     12,01320783341000
-22,89812598-47,07323942    675,5   1,6   303,2     12,01320783342000
-22,89811275-47,07325445    675,4   1,6   306,5     12,01320783343000
-22,89810368-47,07327060    675,2   1,6   305,0     12,01320783344000
-22,89809905-47,07328398    675,2   1,6   301,5     12,01320783345000
-22,89809520-47,07328880    675,1   1,4   305,5     12,01320783346000
-22,89808588-47,07330383    675,3   1,5   303,0     16,01320783347000
-22,89807111-47,07331376    675,3   1,5   305,9     12,01320783348000
-22,89808030-47,07331591    675,5   1,2   298,2     12,01320783349000
-22,89807770-47,07333598    675,6   1,3   293,6     12,01320783350000
-22,89808047-47,07335840    675,0   1,3   286,2     16,01320783351000
-22,89808131-47,07336099    675,0   1,1   286,7     16,01320783352000
-22,89807781-47,07336880    674,4   1,0   292,9     12,01320783353000
-22,89807223-47,07339006    674,4   1,1   290,0     16,01320783354000
-22,89805917-47,07341743    674,0   1,3   293,7     16,01320783355000
-22,89805519-47,07343068    674,0   1,3   294,2     16,01320783356000
-22,89804129-47,07344277    673,8   1,3   301,5     16,01320783357000
-22,89803055-47,07345531    673,6   1,3   303,8     12,01320783358000
-22,89802068-47,07345402    673,6   1,1   316,8     12,01320783359000
-22,89800946-47,07346229    673,2   1,0   320,8     12,01320783360000
-22,89799537-47,07348534    672,7   1,2   309,6     12,01320783361000
-22,89800212-47,07349404    672,4   1,0   302,8     12,01320783362000
-22,89800191-47,07351423    673,1   1,2   295,3     12,01320783363000
-22,89800537-47,07352220    672,9   0,0   295,3     12,01320783364000
-22,89800662-47,07352116    672,9   0,0   295,3     12,01320783365000
-22,89800504-47,07352138    672,8   0,0   295,3     12,01320783366000
-22,89800422-47,07352207    672,7   0,0   295,3     12,01320783367000
-22,89800281-47,07352410    673,0   0,0   295,3     12,01320783368000
-22,89800727-47,07352675    673,3   0,0   295,3     12,01320783369000
-22,89801177-47,07352975    673,2   0,0   295,3     12,01320783370000
-22,89801029-47,07353134    673,4   0,0   295,3     12,01320783371000
-22,89800846-47,07353342    673,4   0,0   295,3     12,01320783372000
-22,89800854-47,07353461    673,2   0,0   295,3      8,01320783373000
-22,89800833-47,07353541    673,1   0,0   295,3      8,01320783374000
-22,89800728-47,07353615    673,1   0,0   295,3      8,01320783375000
-22,89800687-47,07353593    673,1   0,0   295,3      8,01320783376000
-22,89800658-47,07353627    673,1   0,0   295,3      8,01320783377000
-22,89800863-47,07353570    673,3   0,0   295,3      8,01320783378000
-22,89800951-47,07353642    673,4   0,0   295,3      8,01320783379000
-22,89800931-47,07353655    673,4   0,0   295,3      8,01320783380000
-22,89800931-47,07353646    673,4   0,0   295,3      8,01320783381000
-22,89800703-47,07354357    673,4   1,2   289,1      8,01320783382000
-22,89801227-47,07359088    672,9   1,3   284,9      8,01320783383000
-22,89801086-47,07364933    672,8   1,6   280,1      8,01320783384000
-22,89799316-47,07371027    672,8   2,0   281,8      8,01320783385000
-22,89799936-47,07374379    673,5   1,9   277,5      8,01320783386000
-22,89799582-47,07379114    674,0   2,0   277,0      8,01320783387000
-22,89798565-47,07383061    674,0   2,1   275,5      8,01320783388000
-22,89798319-47,07385779    673,8   2,0   275,4      8,01320783389000
-22,89797361-47,07388732    674,0   2,0   277,0     12,01320783390000
-22,89797265-47,07390892    674,5   1,8   277,0     12,01320783391000
-22,89797066-47,07390732    673,8   0,0   277,0     12,01320783392000
-22,89796979-47,07391678    673,9   1,5   275,7     12,01320783393000
-22,89794560-47,07395339    673,8   1,7   283,4     12,01320783394000
-22,89793489-47,07397733    673,9   1,7   286,5     12,01320783395000
-22,89793136-47,07400350    673,5   1,6   281,6      8,01320783396000
-22,89790982-47,07402007    673,6   1,5   288,7      6,01320783397000
-22,89790428-47,07401677    674,2   1,3   297,6      6,01320783398000
-22,89792669-47,07400848    673,3   0,0   297,6      8,01320783399000
-22,89792604-47,07400732    673,3   0,0   297,6      6,01320783400000
-22,89792523-47,07400394    673,4   0,0   297,6      6,01320783401000
-22,89792315-47,07400389    673,6   0,0   297,6      6,01320783402000
-22,89792553-47,07400373    673,4   0,0   297,6      6,01320783403000
-22,89792308-47,07400401    673,4   0,4   297,6      6,01320783404000
-22,89789963-47,07399089    671,7   0,6   297,6      6,01320783405000
-22,89788291-47,07398948    671,0   0,6   297,6      8,01320783406000
-22,89787482-47,07399150    670,8   0,6   297,6     12,01320783407000
-22,89787285-47,07399500    670,7   0,5   297,6     12,01320783408000
-22,89787606-47,07399579    670,8   0,2   297,6     12,01320783409000
-22,89786976-47,07399376    670,9   0,3   297,6     12,01320783410000
-22,89785986-47,07400162    670,9   0,5   297,6     16,01320783411000
-22,89785414-47,07400586    670,9   0,6   297,6     16,01320783412000
-22,89784590-47,07401171    670,9   0,6   297,6     24,01320783413000
-22,89784067-47,07401526    670,9   0,6   297,6     32,01320783414000
-22,89783542-47,07401881    670,9   0,6   297,6     32,01320783415000
