    latitude   longitude altitude speed bearing accuracy    timestamp
-21,99065755-47,88884432    830,2  21,3   199,3      4,01321641525000
-21,99083300-47,88891068    830,5  20,9   199,0      4,01321641526000
-21,99100860-47,88897735    830,5  20,8   199,0      4,01321641527000
-21,99118352-47,88904372    830,3  20,8   199,0      4,01321641528000
-21,99136033-47,88911137    830,6  20,6   199,0      4,01321641529000
-21,99153062-47,88917334    830,4  20,3   199,0      4,01321641530000
-21,99170110-47,88923772    830,7  20,1   199,3      4,01321641531000
-21,99187026-47,88930156    830,8  19,8   199,6      4,01321641532000
-21,99203427-47,88934037    831,2  19,0   198,3      4,01321641533000
-21,99215829-47,88938051    831,9  16,8   198,4      4,01321641534000
-21,99229613-47,88943152    832,5  15,3   197,8      4,01321641535000
-21,99242529-47,88947701    832,8  14,5   196,8      4,01321641536000
-21,99253023-47,88951565    832,4  12,8   197,5      4,01321641537000
-21,99261521-47,88954217    832,8  10,8   196,2      4,01321641538000
-21,99269895-47,88956005    832,3  10,1   195,3      6,01321641539000
-21,99276063-47,88959416    832,3   9,0   200,2      6,01321641540000
-21,99282470-47,88964176    832,4   8,9   203,2      6,01321641541000
-21,99292992-47,88968080    832,4  10,2   201,7      4,01321641542000
-21,99301973-47,88971278    832,5  11,0   200,2      4,01321641543000
-21,99312050-47,88974743    833,0  11,7   198,4      4,01321641544000
-21,99322324-47,88978154    833,5  11,9   198,4      4,01321641545000
-21,99332219-47,88982111    834,2  12,2   199,0      4,01321641546000
-21,99343609-47,88987274    836,5  13,2   201,1      4,01321641547000
-21,99355438-47,88991358    837,6  13,3   199,4      4,01321641548000
-21,99367259-47,88994985    837,7  13,8   198,4      4,01321641549000
-21,99391529-47,89004442    839,3  14,1   198,8      4,01321641551000
-21,99403653-47,89009387    840,5  14,2   198,7      4,01321641552000
-21,99415830-47,89013809    840,9  14,2   198,5      4,01321641553000
-21,99428125-47,89018542    840,9  14,3   198,6      4,01321641554000
-21,99440755-47,89022999    841,0  14,6   199,2      4,01321641555000
-21,99453350-47,89027979    841,7  14,8   199,2      4,01321641556000
-21,99466380-47,89033102    841,9  15,1   200,1      4,01321641557000
-21,99479196-47,89038194    842,2  15,2   200,5      4,01321641558000
-21,99492042-47,89043179    842,2  15,1   200,2      4,01321641559000
-21,99504880-47,89047974    842,3  15,0   199,8      4,01321641560000
-21,99518611-47,89052410    842,7  15,4   199,8      4,01321641561000
-21,99531005-47,89057248    843,2  15,2   200,1      4,01321641562000
-21,99543073-47,89062237    843,4  14,9   199,9      4,01321641563000
-21,99555329-47,89067347    843,7  14,6   200,0      4,01321641564000
-21,99567606-47,89071649    844,4  14,8   199,8      4,01321641565000
-21,99580188-47,89077008    844,5  14,8   200,4      4,01321641566000
-21,99591918-47,89081067    844,8  14,0   199,2      4,01321641567000
-21,99603798-47,89085178    844,8  13,7   198,5      4,01321641568000
-21,99614254-47,89088746    844,8  12,7   197,8      4,01321641569000
-21,99623332-47,89092488    845,0  11,6   198,8      4,01321641570000
-21,99629941-47,89095313    845,3   9,8   199,5      4,01321641571000
-21,99635051-47,89096820    845,2   7,7   197,5      4,01321641572000
-21,99636415-47,89097802    845,1   5,2   198,8      4,01321641573000
-21,99637839-47,89097715    845,3   3,5   198,1      4,01321641574000
-21,99635536-47,89097186    845,2   0,6   198,1      4,01321641575000
-21,99635038-47,89097760    845,3   0,0   198,1      4,01321641576000
-21,99634903-47,89097617    845,2   0,0   198,1      4,01321641577000
-21,99634903-47,89097617    845,2   0,0   198,1      6,01321641578000
-21,99634986-47,89097916    845,1   0,0   198,1      6,01321641579000
-21,99634924-47,89098175    845,1   0,0   198,1      6,01321641580000
-21,99634858-47,89098120    845,1   0,0   198,1      6,01321641581000
-21,99634710-47,89098131    845,2   0,0   198,1      6,01321641582000
-21,99634741-47,89097995    845,2   0,0   198,1      6,01321641583000
-21,99634495-47,89097835    845,4   0,0   198,1      6,01321641584000
-21,99634484-47,89097739    845,5   0,0   198,1      6,01321641585000
-21,99634469-47,89097732    845,5   0,0   198,1      6,01321641586000
-21,99634439-47,89097726    845,5   0,0   198,1      6,01321641587000
-21,99634391-47,89097716    845,5   0,0   198,1      6,01321641588000
-21,99634340-47,89097698    845,5   0,0   198,1      6,01321641589000
-21,99634345-47,89097704    845,5   0,0   198,1      6,01321641590000
-21,99634386-47,89097793    845,5   0,1   198,1      6,01321641591000
-21,99634680-47,89098613    845,8   0,6   198,1      6,01321641592000
-21,99639826-47,89100297    845,7   3,3   201,0      4,01321641593000
-21,99643437-47,89099742    846,5   3,6   198,6      4,01321641594000
-21,99645673-47,89100804    846,6   3,9   198,3      4,01321641595000
-21,99649418-47,89102753    847,0   4,7   200,1      6,01321641596000
-21,99656501-47,89105000    848,3   7,1   199,3      4,01321641597000
-21,99663476-47,89107231    848,7   7,0   196,2      4,01321641598000
-21,99669958-47,89109234    848,6   7,3   196,0      4,01321641599000
-21,99677499-47,89112446    848,5   7,9   198,2      4,01321641600000
-21,99687508-47,89115554    848,2   9,6   197,9      4,01321641601000
-21,99697005-47,89118934    847,6  10,2   196,4      4,01321641602000
-21,99706627-47,89121375    847,3  10,7   193,8      4,01321641603000
-21,99716278-47,89123882    847,5  10,8   191,5      4,01321641604000
-21,99726122-47,89125362    846,9  10,9   189,2      4,01321641605000
-21,99735579-47,89125953    847,3  11,0   186,2      4,01321641606000
-21,99746063-47,89126732    846,8  10,9   183,9      4,01321641607000
-21,99755179-47,89126627    846,3  10,3   181,5      4,01321641608000
-21,99764440-47,89126382    846,9  10,3   181,2      6,01321641609000
-21,99773775-47,89126581    847,0  10,3   181,1      6,01321641610000
-21,99783311-47,89127216    846,4  10,0   182,9      6,01321641611000
-21,99791342-47,89127529    846,0   9,4   183,3      6,01321641612000
-21,99798903-47,89128995    845,8   9,1   185,7      6,01321641613000
-21,99807168-47,89129052    845,9   9,1   185,9      6,01321641614000
-21,99813866-47,89129803    846,3   8,3   187,6      6,01321641615000
-21,99821634-47,89130017    846,1   7,9   187,9      6,01321641616000
-21,99828306-47,89131622    846,4   7,7   188,8      6,01321641617000
-21,99833527-47,89132414    846,6   7,1   188,7      6,01321641618000
-21,99838657-47,89133052    846,5   6,5   189,3      6,01321641619000
-21,99845020-47,89134120    846,5   6,6   188,2      6,01321641620000
-21,99851382-47,89134473    846,4   6,7   184,5      6,01321641621000
-21,99858211-47,89134036    846,7   7,0   179,7      6,01321641622000
-21,99866019-47,89133375    846,0   7,3   177,2      6,01321641623000
-21,99874314-47,89131539    846,0   7,4   173,8      6,01321641624000
-21,99883142-47,89129896    846,2   8,2   169,1      4,01321641625000
-21,99891990-47,89128473    847,4   8,5   169,1      4,01321641626000
-21,99900029-47,89127796    847,9   8,4   169,0      4,01321641627000
-21,99907441-47,89126309    848,3   8,4   165,6      4,01321641628000
-21,99915176-47,89124523    848,7   8,2   166,2      4,01321641629000
-21,99921097-47,89123318    850,7   7,1   165,2      4,01321641630000
-21,99927574-47,89122521    851,2   6,7   170,3      4,01321641631000
-21,99932815-47,89122951    851,2   6,0   179,0      4,01321641632000
-21,99936727-47,89125316    851,3   5,3   196,4      4,01321641633000
-21,99936005-47,89133375    849,9   5,4   248,0      4,01321641634000
-21,99937644-47,89138236    849,4   5,6   251,2      4,01321641635000
-21,99939276-47,89143369    849,0   5,6   251,2      6,01321641636000
-21,99939480-47,89155628    850,4   8,6   262,4      4,01321641637000
-21,99940746-47,89164017    849,3   8,5   264,0      4,01321641638000
-21,99941247-47,89171528    849,2   8,0   265,3      4,01321641639000
-21,99941267-47,89179457    848,1   7,9   267,7      4,01321641640000
-21,99942011-47,89187911    847,9   8,0   268,4      4,01321641641000
-21,99942028-47,89195320    847,1   8,0   269,2      6,01321641642000
-21,99943322-47,89204369    847,5   8,1   267,0      6,01321641643000
-21,99943195-47,89212021    846,8   8,1   269,4      6,01321641644000
-21,99943491-47,89219169    846,9   7,8   267,2      6,01321641645000
-21,99942647-47,89229035    846,5   8,8   269,8      6,01321641646000
-21,99942722-47,89238746    846,4   9,2   270,1      6,01321641647000
-21,99943340-47,89248406    846,1   9,4   269,6      6,01321641648000
-21,99943349-47,89256879    845,5   9,3   270,5      6,01321641649000
-21,99942563-47,89267487    845,1   9,9   272,3      6,01321641650000
-21,99941643-47,89277047    845,1   9,8   273,1      6,01321641651000
-21,99941605-47,89286937    845,0   9,5   272,2      6,01321641652000
-21,99941076-47,89295840    844,2   8,7   268,9      6,01321641653000
-21,99941142-47,89304135    843,9   8,3   268,5      6,01321641654000
-21,99940630-47,89311140    843,6   7,7   270,3      6,01321641655000
-21,99940660-47,89317844    843,1   7,5   271,5      6,01321641656000
-21,99941602-47,89325394    843,0   7,4   270,8      6,01321641657000
-21,99938214-47,89332009    843,1   7,2   274,6      6,01321641658000
-21,99938032-47,89338848    842,5   7,4   272,2      4,01321641659000
-21,99938001-47,89347534    840,6   7,6   272,7      4,01321641660000
-21,99937313-47,89355692    839,4   7,7   272,2      4,01321641661000
-21,99936594-47,89363755    838,6   7,6   272,1      4,01321641662000
-21,99936573-47,89370542    837,4   7,1   272,3      4,01321641663000
-21,99936309-47,89376183    837,1   6,4   272,4      4,01321641664000
-21,99936051-47,89381984    837,0   5,9   271,9      4,01321641665000
-21,99935488-47,89386462    837,0   4,8   272,2      4,01321641666000
-21,99932659-47,89390498    835,8   4,9   294,5      4,01321641667000
-21,99930170-47,89394775    834,8   4,8   300,8      4,01321641668000
-21,99926465-47,89396968    834,6   4,5   320,3      4,01321641669000
-21,99922111-47,89398716    834,8   4,9   330,8      4,01321641670000
-21,99917512-47,89400890    834,8   5,2   333,3      4,01321641671000
-21,99913804-47,89402638    834,6   4,8   334,8      4,01321641672000
-21,99909779-47,89406265    834,4   5,2   327,1      6,01321641673000
-21,99905256-47,89411470    834,4   6,0   318,8      4,01321641674000
-21,99901512-47,89418613    834,4   6,8   307,4      6,01321641675000
-21,99895974-47,89425164    834,1   7,6   308,8      6,01321641676000
-21,99892582-47,89429428    833,9   6,6   311,1      6,01321641677000
-21,99888207-47,89430764    834,0   5,1   325,6      6,01321641678000
-21,99884909-47,89432133    834,2   4,4   338,8      6,01321641679000
-21,99881591-47,89433677    833,9   4,0   344,1      6,01321641680000
-21,99877889-47,89435182    833,6   3,9   341,1      6,01321641681000
-21,99875630-47,89438522    833,3   3,9   314,3      4,01321641682000
-21,99873814-47,89443196    833,1   5,0   288,6      4,01321641683000
-21,99872188-47,89450333    832,2   6,8   276,1      4,01321641684000
-21,99871611-47,89457601    831,5   7,3   274,2      4,01321641685000
-21,99870731-47,89466884    831,7   8,4   273,0      4,01321641686000
-21,99870441-47,89476907    831,6   9,5   271,9      4,01321641687000
-21,99871236-47,89487492    830,9  10,2   269,8      4,01321641688000
-21,99870732-47,89498784    831,5  10,8   270,9      4,01321641689000
-21,99870338-47,89508752    829,7  10,5   271,1      4,01321641690000
-21,99870766-47,89519802    828,6  10,2   270,3      4,01321641691000
-21,99870719-47,89529970    827,7  10,4   270,5      4,01321641692000
-21,99870317-47,89540025    826,7  10,1   272,6      4,01321641693000
-21,99869892-47,89549591    826,7   9,9   271,3      4,01321641694000
-21,99869688-47,89558378    825,5   9,1   271,3      4,01321641695000
-21,99869290-47,89565520    823,8   7,7   271,8      4,01321641696000
-21,99868867-47,89570406    823,1   5,4   271,2      4,01321641697000
-21,99868012-47,89575511    821,9   4,8   276,9      4,01321641698000
-21,99866889-47,89575638    823,1   2,0   299,1      4,01321641699000
-21,99864731-47,89577297    823,3   2,3   312,6      4,01321641700000
-21,99861763-47,89578092    823,5   2,9   336,4      4,01321641701000
-21,99855474-47,89577501    821,8   5,1     0,7      4,01321641702000
-21,99850364-47,89577198    821,1   5,4     2,4      4,01321641703000
-21,99845479-47,89576031    821,1   5,4     8,0      4,01321641704000
-21,99841563-47,89576283    821,3   4,9     3,3      4,01321641705000
-21,99838748-47,89576321    821,3   4,0     1,6      4,01321641706000
-21,99836226-47,89576941    821,0   3,2   358,5      6,01321641707000
-21,99832337-47,89583226    819,5   2,7   342,5      6,01321641709000
-21,99829882-47,89583722    819,2   2,5   348,6      6,01321641710000
-21,99828948-47,89583535    818,6   1,7   350,7      6,01321641711000
-21,99829876-47,89582941    817,7   0,0   350,7      4,01321641712000
-21,99830068-47,89582930    817,7   0,3   350,7      4,01321641713000
-21,99830513-47,89583526    818,0   0,0   350,7      4,01321641714000
-21,99830537-47,89583610    817,9   0,0   350,7      4,01321641715000
-21,99830972-47,89583521    817,8   0,8   169,2      4,01321641716000
-21,99832207-47,89584052    817,7   0,8   192,4      4,01321641717000
-21,99832378-47,89583810    818,0   0,6   192,4      4,01321641718000
-21,99832790-47,89584242    817,7   0,4   192,4      6,01321641719000
-21,99833201-47,89583288    817,9   0,4   192,4      6,01321641720000
-21,99833034-47,89583590    818,0   0,0   192,4      6,01321641721000
-21,99833001-47,89583683    818,1   0,0   192,4      6,01321641722000
-21,99833127-47,89582872    818,0   0,0   192,4      8,01321641723000
-21,99832531-47,89582678    818,1   0,0   192,4      8,01321641724000
-21,99832560-47,89582753    817,9   0,0   192,4     12,01321641725000
-21,99832857-47,89582821    818,0   0,0   192,4     12,01321641726000
-21,99833049-47,89582761    817,9   0,0   192,4     12,01321641727000
-21,99833171-47,89582987    818,1   0,0   192,4     16,01321641728000
-21,99833269-47,89582964    818,0   0,0   192,4     12,01321641729000
-21,99833323-47,89582787    818,1   0,0   192,4     12,01321641730000
-21,99833411-47,89582805    818,1   0,0   192,4     12,01321641731000
-21,99833720-47,89582935    818,1   0,0   192,4     12,01321641732000
-21,99833787-47,89582961    818,1   0,0   192,4     12,01321641733000
-21,99833776-47,89582988    818,1   0,0   192,4     12,01321641734000
-21,99833778-47,89582989    818,1   0,0   192,4     12,01321641735000
-21,99833778-47,89582996    818,1   0,0   192,4     12,01321641736000
-21,99833780-47,89583002    818,1   0,0   192,4      8,01321641737000
-21,99833772-47,89583018    818,1   0,0   192,4      8,01321641738000
-21,99833752-47,89583062    818,1   0,0   192,4      8,01321641739000
-21,99833750-47,89583069    818,1   0,0   192,4      8,01321641740000
-21,99833755-47,89583056    818,1   0,0   192,4      8,01321641741000
-21,99833752-47,89583061    818,1   0,0   192,4      8,01321641742000
-21,99833754-47,89583061    818,1   0,0   192,4      8,01321641743000
-21,99833749-47,89583060    818,1   0,0   192,4      8,01321641744000
-21,99833739-47,89583077    818,1   0,0   192,4      8,01321641745000
-21,99833739-47,89583072    818,1   0,0   192,4      8,01321641746000
-21,99833734-47,89583081    818,1   0,0   192,4      8,01321641747000
-21,99833732-47,89583087    818,1   0,0   192,4      8,01321641748000
-21,99833729-47,89583095    818,1   0,0   192,4      8,01321641749000
-21,99833725-47,89583106    818,1   0,0   192,4      8,01321641750000
-21,99833725-47,89583116    818,1   0,0   192,4      8,01321641751000
-21,99833724-47,89583115    818,1   0,0   192,4      8,01321641752000
-21,99833719-47,89583121    818,1   0,0   192,4      8,01321641753000
-21,99833720-47,89583117    818,1   0,0   192,4      8,01321641754000
-21,99833719-47,89583115    818,1   0,0   192,4      8,01321641755000
-21,99833726-47,89583104    818,1   0,0   192,4      8,01321641756000
-21,99833722-47,89583112    818,1   0,0   192,4      8,01321641757000
-21,99833640-47,89583059    818,3   0,0   192,4      8,01321641758000
-21,99833640-47,89583059    818,3   0,0   192,4      8,01321641759000
-21,99833671-47,89583081    818,3   0,0   192,4      8,01321641760000
-21,99833639-47,89583044    818,2   0,0   192,4      6,01321641761000
-21,99833637-47,89583043    818,2   0,0   192,4      6,01321641762000
-21,99833639-47,89583043    818,2   0,0   192,4      6,01321641763000
-21,99833658-47,89583056    818,2   0,0   192,4      6,01321641764000
-21,99833647-47,89583123    818,2   0,0   192,4      6,01321641765000
-21,99833655-47,89583129    818,2   0,0   192,4      6,01321641766000
-21,99833655-47,89583130    818,2   0,0   192,4      6,01321641767000
-21,99833656-47,89583130    818,2   0,0   192,4      6,01321641768000
-21,99833668-47,89583126    818,1   0,0   192,4      4,01321641769000
-21,99833843-47,89583127    818,2   0,0   192,4      4,01321641770000
-21,99833843-47,89583127    818,2   0,0   192,4      6,01321641771000
-21,99833842-47,89583124    818,2   0,0   192,4      4,01321641772000
-21,99833860-47,89583116    818,3   0,0   192,4      4,01321641773000
-21,99833897-47,89583115    818,3   0,0   192,4      4,01321641774000
-21,99833923-47,89583113    818,3   0,0   192,4      4,01321641775000
-21,99833957-47,89583110    818,3   0,0   192,4      4,01321641776000
-21,99833964-47,89583107    818,3   0,0   192,4      4,01321641777000
-21,99833985-47,89583102    818,3   0,0   192,4      4,01321641778000
-21,99834006-47,89583097    818,4   0,0   192,4      4,01321641779000
-21,99834022-47,89583091    818,4   0,0   192,4      4,01321641780000
-21,99834063-47,89583084    818,4   0,0   192,4      4,01321641781000
-21,99834072-47,89583090    818,5   0,0   192,4      4,01321641782000
-21,99834075-47,89583090    818,5   0,0   192,4      4,01321641783000
-21,99834076-47,89583090    818,4   0,0   192,4      4,01321641784000
-21,99834078-47,89583081    818,5   0,0   192,4      4,01321641785000
-21,99834081-47,89583078    818,5   0,0   192,4      4,01321641786000
-21,99834083-47,89583078    818,5   0,0   192,4      4,01321641787000
-21,99834084-47,89583065    818,5   0,0   192,4      4,01321641788000
-21,99834085-47,89583058    818,5   0,0   192,4      4,01321641789000
-21,99834085-47,89583057    818,5   0,0   192,4      4,01321641790000
-21,99834088-47,89583056    818,5   0,0   192,4      4,01321641791000
-21,99834093-47,89583049    818,5   0,0   192,4      4,01321641792000
-21,99834094-47,89583045    818,5   0,0   192,4      4,01321641793000
-21,99834094-47,89583043    818,5   0,0   192,4      4,01321641794000
-21,99834096-47,89583038    818,5   0,0   192,4      4,01321641795000
-21,99834101-47,89583036    818,5   0,0   192,4      4,01321641796000
-21,99834104-47,89583034    818,5   0,0   192,4      4,01321641797000
-21,99834108-47,89583030    818,5   0,0   192,4      4,01321641798000
-21,99834111-47,89583032    818,6   0,0   192,4      4,01321641799000
-21,99834115-47,89583030    818,6   0,0   192,4      4,01321641800000
-21,99834116-47,89583033    818,6   0,0   192,4      4,01321641801000
-21,99834118-47,89583031    818,6   0,0   192,4      4,01321641802000
-21,99834122-47,89583030    818,6   0,0   192,4      4,01321641803000
-21,99834130-47,89583029    818,6   0,0   192,4      4,01321641804000
-21,99834136-47,89583026    818,6   0,0   192,4      4,01321641805000
-21,99834142-47,89583026    818,7   0,0   192,4      4,01321641806000
-21,99834145-47,89583024    818,7   0,0   192,4      4,01321641807000
-21,99834149-47,89583022    818,7   0,0   192,4      4,01321641808000
-21,99834153-47,89583021    818,7   0,0   192,4      4,01321641809000
-21,99834158-47,89583020    818,7   0,0   192,4      4,01321641810000
-21,99834161-47,89583016    818,7   0,0   192,4      4,01321641811000
-21,99834165-47,89583014    818,7   0,0   192,4      4,01321641812000
-21,99834171-47,89583012    818,7   0,0   192,4      4,01321641813000
-21,99834175-47,89583008    818,7   0,0   192,4      4,01321641814000
-21,99834179-47,89583002    818,7   0,0   192,4      4,01321641815000
-21,99834184-47,89583001    818,7   0,0   192,4      4,01321641816000
-21,99834191-47,89583000    818,7   0,0   192,4      4,01321641817000
-21,99834198-47,89583000    818,7   0,0   192,4      4,01321641818000
-21,99834203-47,89582998    818,8   0,0   192,4      4,01321641819000
-21,99834207-47,89583000    818,8   0,0   192,4      4,01321641820000
-21,99834206-47,89582998    818,8   0,0   192,4      4,01321641821000
-21,99834202-47,89582997    818,8   0,0   192,4      4,01321641822000
-21,99834203-47,89582997    818,8   0,0   192,4      4,01321641823000
-21,99834203-47,89582994    818,8   0,0   192,4      4,01321641824000
-21,99834205-47,89582994    818,8   0,0   192,4      4,01321641825000
-21,99834264-47,89582972    818,8   0,0   192,4      4,01321641826000
-21,99834086-47,89582526    819,1   0,0   192,4      4,01321641827000
-21,99834131-47,89582690    818,9   0,0   192,4      4,01321641828000
-21,99834421-47,89582779    819,1   0,0   192,4      4,01321641829000
-21,99834472-47,89583090    819,2   0,0   192,4      4,01321641830000
-21,99834978-47,89583284    818,9   0,0   192,4      4,01321641831000
-21,99835688-47,89583491    818,9   0,0   192,4      4,01321641832000
-21,99836082-47,89583475    818,9   0,0   192,4      4,01321641833000
-21,99836416-47,89583766    818,8   0,0   192,4      4,01321641834000
-21,99836585-47,89584095    818,8   0,0   192,4      4,01321641835000
-21,99837000-47,89584263    818,8   0,0   192,4      4,01321641836000
-21,99837079-47,89584285    818,8   0,0   192,4      4,01321641837000
-21,99837186-47,89584272    818,8   0,0   192,4      4,01321641838000
-21,99837188-47,89584263    818,8   0,0   192,4      4,01321641839000
-21,99837195-47,89584275    818,8   0,0   192,4      4,01321641840000
-21,99837203-47,89584273    818,8   0,0   192,4      4,01321641841000
-21,99837209-47,89584274    818,8   0,0   192,4      4,01321641842000
-21,99837235-47,89584947    819,3   1,1   267,7      4,01321641843000
-21,99837157-47,89586439    820,4   0,9   263,1      4,01321641844000
-21,99837323-47,89586141    819,9   0,0   263,1      4,01321641845000
-21,99837196-47,89586230    820,1   0,0   263,1      4,01321641846000
-21,99837177-47,89586320    820,1   0,0   263,1      4,01321641847000
-21,99837180-47,89586201    820,0   0,0   263,1      4,01321641848000
-21,99837125-47,89586509    820,2   0,0   263,1      4,01321641849000
-21,99837118-47,89586465    820,0   0,0   263,1      4,01321641850000
-21,99837164-47,89586316    819,9   0,0   263,1      4,01321641851000
-21,99837209-47,89586105    819,7   0,0   263,1      4,01321641852000
